99.59		-45.99	0	0		2130	-5484	2251	-5679		13.41	-26.75	13.57	-27.74	1674.00	-702.00		1.97	2.69	0	0.00	1		
99.59		-45.99	0	0		2130	-5484	2251	-5679		13.41	-26.75	13.57	-27.74	1674.00	-702.00		1.97	2.69	0	0.00	1		
99.78		-43.11	0	0		2132	-5485	2251	-5679		13.24	-26.62	13.40	-27.61	1712.00	-816.99		2.02	2.69	0	0.00	1		
99.78		-43.11	0	0		2132	-5485	2251	-5679		13.24	-26.62	13.40	-27.61	1712.00	-817.00		2.02	2.69	0	0.00	1		
99.96		-41.73	0	0		2133	-5486	2251	-5679		13.08	-26.50	13.24	-27.49	1634.00	-830.00		2.04	2.69	0	0.00	1		
99.96		-41.73	0	0		2133	-5486	2251	-5679		13.08	-26.50	13.24	-27.49	1634.00	-830.00		2.04	2.69	0	0.00	1		
100.15		-39.93	0	0		2135	-5487	2251	-5679		12.91	-26.35	13.07	-27.34	1744.00	-955.00		2.07	2.70	0	0.00	1		
100.15		-39.93	0	0		2135	-5487	2251	-5679		12.91	-26.35	13.07	-27.34	1744.00	-955.00		2.07	2.70	0	0.00	1		
100.34		-39.93	0	64		2136	-5488	2251	-5679		12.73	-26.21	12.89	-27.20	1739.40	-951.00		2.07	2.70	0	0.00	1		
100.34		-39.93	0	64		2136	-5488	2251	-5679		12.73	-26.21	12.89	-27.20	1735.26	-947.40		2.07	2.70	0	0.00	1		
100.52		-39.93	0	64		2138	-5489	2251	-5679		12.56	-26.07	12.72	-27.06	1738.53	-944.36		2.07	2.70	0	0.00	1		
100.52		-41.79	0	0		2138	-5489	2251	-5679		12.56	-26.07	12.72	-27.06	1768.00	-917.00		2.05	2.70	0	0.00	1		
100.71		-42.16	0	0		2139	-5490	2251	-5679		12.37	-25.93	12.53	-26.91	1849.00	-954.00		2.05	2.71	0	0.00	1		
100.71		-42.16	0	0		2139	-5490	2251	-5679		12.37	-25.93	12.53	-26.91	1849.00	-954.00		2.05	2.71	0	0.00	1		
100.90		-41.44	0	0		2141	-5491	2251	-5679		12.19	-25.78	12.35	-26.77	1799.02	-962.00		2.06	2.71	0	0.00	1		
100.90		-41.44	0	0		2141	-5491	2251	-5679		12.19	-25.78	12.35	-26.77	1799.00	-962.00		2.06	2.71	0	0.00	1		
101.08		-37.36	0	0		2143	-5492	2251	-5679		12.02	-25.62	12.18	-26.60	1771.00	-1105.00		2.13	2.71	0	0.00	1		
